"aid","author_last_name","author_fore_name"
45987,"Pantano","E"
45988,"Smirnova","T N"
45989,"Grozdov","S P"
45990,"Savolainen","H"
45991,"Ekman","R"
45992,"Fex","G"
45993,"Johansson","B G"
45994,"Kristensson","H"
45995,"Mihail","S"
45996,"Ivaşcu","M"
45997,"Murariu-Bogdan","M"
45998,"Eriksson","N E"
45999,"Lindgren","S B"
46000,"Fabre","F J"
46001,"Kingo","Z N"
46002,"Pokhodzeĭ","I V"
46003,"Karpenkova","N I"
46004,"Proshchalykin","A I"
46005,"Gushchin","I S"
46006,"van Niekerk","C H"
46007,"Seedat","M A"
46008,"Bakka","A"
46009,"Jervell","J"
46010,"Freidman","M A"
46011,"Watrous","J J"
46012,"Blasetto","J W"
46013,"van Reenen","J F"
46014,"Konetzki","W S"
46015,"Alder","A J"
46016,"Friedman","E A"
46017,"Hage","E"
46018,"Lindholm","J"
46019,"Hamza","M"
46020,"Camoun","M"
46021,"Ayed","H B"
46022,"Rubanovich","G L"
46023,"Bluvberg","V M"
46024,"Borodkina","T G"
46025,"Veremeenko","K N"
46026,"Lositskaia","V M"
46027,"Lazarova","V S"
46028,"Hintze","J"
46029,"Bauke","G"
46030,"Kolibás","E"
46031,"Stanciková","D"
46032,"Vajdicková","K"
46033,"Perrez","M"
46034,"Schenkel","H"
46035,"Stauber","M"
46036,"Jahnecke","J"
46037,"Weinsteiger","M"
46038,"Pruchniewski","M"
46039,"Scholtholt","J"
46040,"Fiedler","V B"
46041,"Keil","M"
46042,"Gottstein","U"
46043,"Sporkenbach","J"
46044,"Eigener","U"
46045,"Pirc","B"
46046,"Gros","M"
46047,"Bugaenko","L P"
46048,"Iakunina","M S"
46049,"Zbojanová","M"
46050,"Tauchmannová","H"
46051,"Tranavský","K"
46052,"Abasov","I T"
46053,"Pöntinen","P J"
46054,"Osnes","J B"
46055,"Refsum","H"
46056,"Skomedal","T"
46057,"Oye","I"
46058,"Amlie","J P"
46059,"Landmark","K"
46060,"Nielsen-Kudsk","F"
46061,"Pedersen","A K"
46062,"Belfrage","E"
46063,"Bazarevitch","G"
46064,"Sadekov","M"
46065,"Tereschenko","V"
46066,"Devjataev","A"
46067,"Markarova","L"
46068,"Unamuno","P"
46069,"Carapeto","F J"
46070,"Herrera","E"
46071,"Armijo","M"
46072,"De Koning","J"
46073,"Stroeve","P"
46074,"Null","R E"
46075,"Reneau","D D"
46076,"Cameron","J M"
46077,"Jaeger","P"
46078,"Thaysen","E H"
46079,"Neville","J R"
46080,"Clemmer","T"
46081,"Wimberley","P D"
46082,"Whitehead","M D"
46083,"Gale","R E"
46084,"Koch","D"
46085,"Hermesdorf","G"
46086,"Abdelhamid","A"
46087,"Ji","S"
46088,"Acker","H"
46089,"Brucksweiger","D"
46090,"Hamar","J"
46091,"Ligeti","L"
46092,"Halkola","L"
46093,"Lunkenheimer","P P"
46094,"Ising","H"
46095,"Frank","I"
46096,"Scharsich","M"
46097,"Welham","K"
46098,"Woelk","H"
46099,"Goracci","G"
46100,"Arienti","G"
46101,"Heppenstall","R B"
46102,"Nagataki","S"
46103,"Bergsjø","T"
46104,"Bergsjø","T H"
46105,"Korkeala","H"
46106,"Avola","R"
46107,"Barcellona","M L"
46108,"Holecková","E"
46109,"Hronovský","V"
46110,"Plaisner","V"
46111,"Dremov","D P"
46112,"Solyanik","R G"
46113,"Miryutova","T L"
46114,"Laptakova","L M"
46115,"Lehotský","T"
46116,"Batíková","M"
46117,"Zoshchenkova","N Y"
46118,"Tunkun","T I"
46119,"Shamanova","M G"
46120,"Starshov","P D"
46121,"Verani","P"
46122,"Balducci","M"
46123,"Lopes","M C"
46124,"Horácek","J"
46125,"Dorofeeva","L V"
46126,"Khabakhpasheva","N A"
46127,"Matsevich","G R"
46128,"Froltsova","A E"
46129,"Chernos","V I"
46130,"Belanov","E F"
46131,"Vasilieva","N N"
46132,"Závada","J"
46133,"Cerný","L"
46134,"Altstein","A D"
46135,"Závadová","Z"
46136,"Blagoveshchenskaya","O V"
46137,"Sundaram","M"
46138,"Srivisal","S"
46139,"de Mello","D"
46140,"Danis","R K"
46141,"Kirkpatrick","B"
46142,"Teoh","P C"
46143,"Tan","L K"
46144,"Chia","B L"
46145,"Chao","T C"
46146,"Tambyah","J A"
46147,"Feng","P H"
46148,"Rossi","L"
46149,"Burside","H H"
46150,"Olson","M L"
46151,"Saccar","C L"
46152,"Ward","T T"
46153,"Steigbigel","R T"
46154,"Sullivan","K"
46155,"Gallucci","B"
46156,"Frankel","F H"
46157,"Devaul","R A"
46158,"Faillace","L A"
46159,"Partsch","G"
46160,"Schwarzer","C"
46161,"Tausch","G"
46162,"Eberl","R"
46163,"Kocsis","F"
46164,"Altmann","H"
46165,"Miehle","W"
46166,"Weiss-Simon","C"
46167,"Pavelka","K"
46168,"Dostál","C"
46169,"Susta","A"
46170,"Králová","M"
46171,"Sandhofer","M"
46172,"Fritz","J"
46173,"Schmidt","D"
46174,"Feuerlein","W"
46175,"Bungard","W"
46176,"Grüneberg","F"
46177,"von Hahn","H P"
46178,"Paul","H A"
46179,"Zimmermann","R E"
46180,"Oesterreich","K"
46181,"Lindner","J"
46182,"Gergely","I"
46183,"Horváth","T"
46184,"Szücs","J"
46185,"Lengyel","E"
46186,"Horváth","F"
46187,"Drietomszky","E"
46188,"Beregi","E"
46189,"Biró","J"
46190,"Bátory","G"
46191,"Rédei","A"
46192,"Feldmann","S"
46193,"Doberauer","W"
46194,"Doberauer","B"
46195,"Salamon","V"
46196,"May","B"
46197,"Pohle","W"
46198,"Grove","O"
46199,"Halver","B"
46200,"Martin","D"
46201,"Radebold","H"
46202,"Falck","I"
46203,"Breloer","G"
46204,"Erlemeier","N"
46205,"Fülgraff","B"
46206,"Gruber","F"
46207,"von Plocki","L"
46208,"Haag","G"
46209,"Skalicky","M"
46210,"Müller","S"
46211,"Slavov","I"
46212,"Baldzhiĭski","A"
46213,"Barr","J K"
46214,"Kuo","D J"
46215,"Monse","E U"
46216,"Motomura","Y"
46217,"Wen-Shung","A"
46218,"Lin","M"
46219,"Moross","G"
46220,"Moyer","W"
46221,"Kaufman","G"
46222,"MacColl","R"
46223,"Edwards","M R"
46224,"Boctor","F N"
46225,"Ragheb","H"
46226,"Reeder","D J"
46227,"Sniegoski","L T"
46228,"Schaffer","R"
46229,"Sklobovskaja","M V"
46230,"Saenko","A S"
46231,"Siomin","J A"
46232,"Poverenny","A M"
46233,"Worsfold","M"
46234,"James","G T"
46235,"Malamud","D"
46236,"Drysdale","J W"
46237,"Johnson","R W"
46238,"Grossman","A"
46239,"Boctor","A"
46240,"Kesner","L"
46241,"D'Angelo","J"
46242,"Nakanishi","K"
46243,"Sofianos","E"
46244,"Schwander","D"
46245,"Reigner","P"
46246,"Freeman","J"
46247,"Dupeyron","J P"
46248,"Pottecher","T"
46249,"Gauthier-Lafaye","J P"
46250,"Dixneuf","B"
46251,"Moore","F D"
46252,"Nalda Felipe","M A"
46253,"Muriel Villoria","C"
46254,"de las Mulas Bejar","M"
46255,"O'Brien","E T"
46256,"Giesecke","A H"
46257,"Beyer","C W"
46258,"Kallus","F T"
46259,"Bourdon-Ranisteano","S"
46260,"Prouillet","F"
46261,"Oyarzun","M J"
46262,"Brines","J"
46263,"Hernández","R"
46264,"Colomer",""
46265,"Boyer","R"
46266,"Sorbier","J M"
46267,"Cazalet","R"
46268,"Bercovici","J P"
46269,"Leroy","J P"
46270,"Caroff","J"
46271,"Charles","J F"
46272,"Alary","J"
46273,"Villet","A"
46274,"Coeur","A"
46275,"Satarova","D E"
46276,"Podshibiakina","L V"
46277,"Hunger","W"
46278,"Claus","D"
46279,"Armstrong","J E"
46280,"Calder","J A"
46281,"Foster","T L"
46282,"Winans","L"
46283,"Helms","S J"
46284,"Durham","S J"
46285,"Ragsdale","H L"
46286,"Cropper","W P"
46287,"Volini","M"
46288,"Wang","S F"
46289,"Anderson","W M"
46290,"Salin","M L"
46291,"Day","E D"
46292,"Leavis","P C"
46293,"Lehrer","S S"
46294,"Plunkett","W"
46295,"Moner","J G"
46296,"Chvapil","T"
46297,"Eskelson","C"
46298,"Satiani","B"
46299,"Stone","H H"
46300,"Dönhardt","A"
46301,"Cicogna","A C"
46302,"Spadaro","J"
46303,"Tucci","P J"
46304,"de Lima","J M"
46305,"Gilbert","G J"
46306,"Groeneveld","A"
46307,"Theuns","H M"
46308,"Kalter","P G"
46309,"Newbold","R P"
46310,"Muchnicky","E E"
46311,"Jago","G R"
46312,"Saunders","P J"
46313,"Ladds","P W"
46314,"Waizenhöfer","H"
46315,"Mülling","M"
46316,"Szekeres","L"
46317,"Tubbs","P K"
46318,"Brochlehurst","K"
46319,"Propping","D"
46320,"Tauber","P F"
46321,"Schumacher","G F"
46322,"Edgerton","M E"
46323,"Parr","G"
46324,"Höfer","M"
46325,"Misra","P C"
46326,"Akrigg","A"
46327,"Podell","D N"
46328,"Abraham","G N"
46329,"Keister","D L"
46330,"Himmelwright","R S"
46331,"Eichman","N C"
46332,"Solomon","E I"
46333,"Potvin","B W"
46334,"Stern","H J"
46335,"May","S R"
46336,"Lam","G F"
46337,"Krooth","R S"
46338,"Settipani","L"
46339,"Brandt","E"
46340,"Heymann","E"
46341,"Dolara","P"
46342,"Franconi","F"
46343,"Basosi","R"
46344,"Valensin","G"
46345,"Hery","F"
46346,"Simmonet","G"
46347,"Gourlay","G K"
46348,"Stock","B H"
46349,"Jacobelli","S"
46350,"Kettlun","A M"
46351,"Sapag-Hagar","M"
46352,"Pizzi","A"
46353,"Amigoni","S"
46354,"Koeppe","P"
46355,"Valensin","P E"
46356,"Di Cairano","M L"
46357,"Bianchi Bandinelli","M L"
46358,"Berra","B"
46359,"Calatroni","A"
46360,"Tettamanti","B"
46361,"Marchesini","S"
46362,"Giuliani","A"
46363,"Di Donato","S"
46364,"Rimoldi","M"
46365,"Bertagnolio","B"
46366,"D'Angelo","A"
46367,"Moise","A"
46368,"Ottolenghi","A"
46369,"Tettamanti","G"
46370,"Sano","Y"
46371,"Nojyo","Y"
46372,"Blackburn","C L"
46373,"Sterling","G S"
46374,"Kumana","C R"
46375,"Ruffin","R"
46376,"Hemminki","E"
46377,"Starfield","B"
46378,"David","R"
46379,"Luntz","M H"
46380,"Reisbig","R R"
46381,"Woody","R W"
46382,"Ariani","I"
46383,"Sutoh","K"
46384,"Chiao","Y C"
46385,"Harrington","W F"
46386,"Kröger","M"
46387,"Carrano","M"
46388,"Whitman","W B"
46389,"Jeffers","P K"
46390,"Sutherland","W M"
46391,"Bruice","P Y"
46392,"Wilson","S C"
46393,"Quast","U"
46394,"Steffen","E"
46395,"Goetze","A M"
46396,"Cornell","C N"
46397,"Kaplan","L J"
46398,"Hemler","M E"
46399,"Crawford","C G"
46400,"Lands","W E"
46401,"Kelley","P M"
46402,"Bertagnolli","B L"
46403,"Hanson","J B"
46404,"Lockau","W"
46405,"Dervartanian","D V"
46406,"Legall","J"
46407,"Murata","N"
46408,"Zeiski","W"
46409,"Kano","K"
46410,"Fendler","J H"
46411,"Strickhart","F S"
46412,"Pershadsingh","H A"
46413,"Johnstone","R M"
46414,"Laris","P C"
46415,"Rothman","S S"
46416,"Stephenson","M C"
46417,"Midgley","M"
46418,"Jakubowski","H"
46419,"Madhosingh","C"
46420,"Orr","W"
46421,"Pan","S S"
46422,"Nason","A"
46423,"Koheil","A"
46424,"Forstner","G"
46425,"Malaníková","M"
46426,"Vancurová","D"
46427,"Svec","F"
46428,"Shahin","I"
46429,"Grossman","S"
46430,"Sredni","B"
46431,"Tentori","L"
46432,"Löw","M"
46433,"Kisfaludy","L"
46434,"Faruqui","A R"
46435,"Fogg","J"
46436,"Kitchell","B B"
46437,"Henkens","R W"
46438,"McGrath","T M"
46439,"Choi","M U"
46440,"Abramson","M B"
46441,"Gianazza","E"
46442,"Karpavichene","D P"
46443,"Kulis","Iu I"
46444,"Beliaeva","R Kh"
46445,"Cheriiak","V Ia"
46446,"Magretova","N N"
46447,"Kiselev","G V"
46448,"Pavlinova","L I"
46449,"Chetverikov","D A"
46450,"Nikandrov","V V"
46451,"Brin","G P"
46452,"Chumikina","L V"
46453,"Dombrovskiĭ","V A"
46454,"Meban","C"
46455,"Boda","D"
46456,"Eck","E"
46457,"Arai","K"
46458,"Oltmann","L F"
46459,"Schoenmaker","G S"
46460,"Reijnders","W N"
46461,"Gromov","P S"
46462,"Baranova","F S"
46463,"Ogloblina","O G"
46464,"Popova","L K"
46465,"Platonova","L V"
46466,"Berman","A A"
46467,"Wolf-Priessnitz","J"
46468,"Schooley","J C"
46469,"Mahlmann","L J"
46470,"Baum","J"
46471,"MacPherson","J L"
46472,"Nusbacher","J"
46473,"Whitcomb","E R"
46474,"Miranda","H"
46475,"Krell","R D"
46476,"Glenton","P A"
46477,"Aggerbeck","M"
46478,"O'Gorman","E C"
46479,"Davies","P S"
46480,"Howard","A J"
46481,"Williams","J D"
46482,"Shaikh","A"
46483,"Davidson","F"
46484,"Mould","R F"
46485,"Goedert","M"
46486,"Appelboom","T"
46487,"Pajot","J"
46488,"Delost","P"
46489,"Ruocco","J J"
46490,"Singer","U"
46491,"Röschenthaler","R"
46492,"Bayne","J R"
46493,"Gerson","L W"
46494,"Golshani","S"
46495,"Callaghan","B"
46496,"King","G J"
46497,"Henle","K J"
46498,"Dethlefsen","L A"
46499,"Reinhold","C E"
46500,"Wirth","P J"
46501,"Niho","Y"
46502,"Mustea","I"
46503,"Bara","A"
46504,"Comes","R"
46505,"Postescu","I D"
46506,"Cohen","J A"
46507,"Hátle","K"
46508,"Vecerek","B"
46509,"Lutovská","M"
46510,"Perina","M"
46511,"Sankalé","M"
46512,"Diop","B"
46513,"Agbetra","M"
46514,"Seck","I"
46515,"Noujaim","S"
46516,"Okuda","K"
46517,"Furuya","Y"
46518,"Calluaud","J L"
46519,"Di Battista","J C"
46520,"Douenne","J L"
46521,"Lagoutte","F"
46522,"Suginaka","Y"
46523,"Obata","T"
46524,"Obata","N"
46525,"Yamazaki","N"
46526,"Horikawa","T"
46527,"Austin","W H"
46528,"Petersen","L E"
46529,"Olsson","J E"
46530,"Lam","W K"
46531,"Taft","E"
46532,"Hada","T"
46533,"Osafune","M"
46534,"Kotake","T"
46535,"Sonoda","T"
46536,"Seth","J"
46537,"Brown","L M"
46538,"Zitman","D"
46539,"Chazan","S"
46540,"Klibansky","C"
46541,"Berg","A"
46542,"Anthony","C R"
46543,"Panush","R S"
46544,"Ranki","A"
46545,"Perry","H"
46546,"Servadio","C"
46547,"Wilensky","A J"
46548,"Levy","R H"
46549,"Troupin","A S"
46550,"Moretti-Ojemann","L"
46551,"Belknap","J K"
46552,"Maickel","R P"
46553,"Lambert","C S"
46554,"Braude","M C"
46555,"Zabik","J E"
46556,"Grand","A"
46557,"Kuźnicki","J"
46558,"Grabarek","Z"
46559,"Holmgren","S"
46560,"Oswald","R L"
46561,"Arieli","A"
46562,"Berman","A"
46563,"Meltzer","A"
46564,"Kent","B"
46565,"Peirce","E C"
46566,"Stevenson","S V"
46567,"Anderson","R S"
46568,"Kollias","G W"
46569,"McLeish","I"
46570,"Ratanabanangkoon","K"
46571,"Buranawuti","T"
46572,"Duxson","M J"
46573,"de Lanerolle","N C"
46574,"Hemingway","G T"
46575,"Darrow","D C"
46576,"Bayne","B L"
46577,"Kiss","I"
46578,"Blum","F"
46579,"Laugier","P"
46580,"Orusco","M"
46581,"Galeone","M"
46582,"Moise","G"
46583,"Ferrante","F"
46584,"Cacioli","D"
46585,"Casula","P L"
46586,"Bignamini","A A"
46587,"Frithz","G"
46588,"Furberg","B"
46589,"Raak","A"
46590,"Wrege","U"
46591,"Silvestrini","F"
46592,"Liuzzi","A"
46593,"Chiodini","P G"
46594,"Millikan","L E"
46595,"Duvall","J M"
46596,"Zerilli","L F"
46597,"Martinelli","E"
46598,"Breyer-Pfaff","U"
46599,"Kreft","H"
46600,"Prox","A"
46601,"Strom","S C"
46602,"Gormley","P E"
46603,"D'Anna","M E"
46604,"Roberts","S B"
46605,"Maguire","J H"
46606,"Chu","I"
46607,"Villeneuve","D C"
46608,"Secours","V"
46609,"Franklin","C"
46610,"Nerland","D E"
46611,"Doller","H J"
46612,"Lock","D R"
46613,"Sloviter","R S"
46614,"Eichhold","T H"
46615,"Hill","J M"
46616,"Willis","S L"
46617,"Hess","T R"
46618,"Colburn","W A"
46619,"Pang","K S"
46620,"Tozer","T N"
46621,"Otvös","L"
46622,"Tegyey","Z"
46623,"Vereczkey","L"
46624,"Ledniczky","M"
46625,"Tamás","J"
46626,"Pálosi","E"
46627,"Lucas","S"
46628,"Ziman","M R"
46629,"Sofer","S S"
46630,"Blake","D A"
46631,"Cohen","F"
46632,"Miyasaki","B C"
46633,"Egner","P G"
46634,"Goldstein","J A"
46635,"Linko","P"
46636,"Finkelstein","T T"
46637,"Jones","A H"
46638,"Montgomery","J"
46639,"Tschanz","C"
46640,"Huffman","D H"
46641,"Wiebe","L I"
46642,"Mercer","J R"
46643,"Watson","L S"
46644,"Bathala","M S"
46645,"Drum","M A"
46646,"Reuning","R H"
46647,"Cavallito","J C"
46648,"Nichol","C A"
46649,"Brenckman","W D"
46650,"Stickney","D R"
46651,"Simmons","W S"
46652,"Sigel","C W"
46653,"Novotney","R L"
46654,"Defayolle","M"
46655,"Jacq","J"
46656,"Fourcade","J"
46657,"Sevestre","P"
46658,"Coloni","F"
46659,"Lagrange","J"
46660,"Gething","M J"
46661,"Farrow","B G"
46662,"van der Vliet","P C"
46663,"Keegstra","W"
46664,"Jansz","H S"
46665,"Sander","G"
46666,"Crechet","J B"
46667,"Nagel","K"
46668,"Parmeggiani","A"
46669,"Beaune","P"
46670,"Cresteil","T"
46671,"Bacot","C"
46672,"Chottard","J C"
46673,"Gans","P"
46674,"Jennische","E C"
46675,"Medegård","K A"
46676,"Haljamäe",""
46677,"Mobin","A"
46678,"Rosengren","E"
46679,"Lucchelli","P E"
46680,"Cattaneo","A D"
46681,"Zattoni","J"
46682,"Moorhead","J W"
46683,"Funder","J W"
46684,"Johnston","C I"
46685,"Lambert","G A"
46686,"Buchweitz","E"
46687,"Kafi","S"
46688,"Fenard","S"
46689,"Lefevre","F"
46690,"Hanai","N"
46691,"Kurata","M"
46692,"Urano","A"
46693,"Martin","S K"
46694,"Peaucellier","G"
46695,"Shvarts","G Ia"
46696,"Novikova","N A"
46697,"Isachenko","V B"
46698,"Kudriashova","N I"
46699,"Shishov","V I"
46700,"Sviridov","N K"
46701,"Chickenkov","O N"
46702,"Poshivalov","V P"
46703,"Bobrova","L A"
46704,"Kaminka","M E"
46705,"Finne","J"
46706,"Krusius","T"
46707,"Rauvala","H"
46708,"Kekomaki","R"
46709,"Myllyla","G"
46710,"Beketov","A I"
46711,"Fomochkin","I P"
46712,"Skoromnyĭ",""
46713,"krutyporokh","G F"
46714,"Kapitanov","A B"
46715,"Griffin","B W"
46716,"Ting","P L"
46717,"Fukumura","T"
46718,"Talbot","G"
46719,"Teramura","Y"
46720,"Jésior","J C"
46721,"Mato","J M"
46722,"Frantz","A G"
46723,"Kety","S S"
46724,"Dickerman","Z"
46725,"Landman","J"
46726,"Prager-Lewin","R"
46727,"Medvedev","O S"
46728,"Storch","N N"
46729,"Kamiński","M"
46730,"Kamińska","G"
46731,"Majewski","S"
46732,"Pribyl","T"
46733,"Kinsky","R G"
46734,"Duc","H T"
46735,"Fuensalida","E"
46736,"Goos","H J"
46737,"Terlou","M"
46738,"Tilders","F J"
46739,"Hadley","M E"
46740,"Davis","M D"
46741,"Morgan","C M"
46742,"Ungerleider","J T"
46743,"Pfahl","M"
46744,"Sandros","T"
46745,"Bourgeois","S"
46746,"Sepúlveda","B"
46747,"Woźniak","M"
46748,"Mackercher","P A"
46749,"Stormorken","H"
46750,"Baklund","A"
46751,"Gallimore","M"
46752,"Ritland","S"
46753,"Claeson","G"
46754,"Knös","M"
46755,"Fiegel","P"
46756,"Engel","H J"
46757,"Shimpo","K"
46758,"Fujiwara","S"
46759,"Katada","H"
46760,"Togashi","H"
46761,"Yokoi","Y"
46762,"Enjoji","M"
46763,"Ohsato","K"
46764,"Naeim","F"
46765,"Smith","G S"
46766,"Mankodi","R C"
46767,"Sheena","J"
46768,"Collins","P B"
46769,"Johnson","A H"
46770,"Kuderna","H"
46771,"Fanconi","A"
46772,"Bodmer","P"
46773,"Egloff","B"
46774,"Sasaki","F"
46775,"Kielinen","C E"
46776,"Cohen","B J"
46777,"Seidl","A H"
46778,"Dresen","S"
46779,"McLaren","P M"
46780,"O'Connor","A B"
46781,"Tappen","R M"
46782,"Mariano","C"
46783,"Richard","F A"
46784,"Richard","R E"
46785,"Pitkin","D H"
46786,"Baldinus","J G"
46787,"Post","A"
46788,"Puglisi","T A"
46789,"Craig","T J"
46790,"Herbst","D V"
46791,"Lee-Hong","E"
46792,"Collins-Williams","C"
46793,"Kirsh","M"
46794,"Dembinski","D R"
46795,"Hartman","P E"
46796,"Miller","C G"
46797,"McCarron","R M"
46798,"Chang","Y F"
46799,"Albrecht","A M"
46800,"Boldizsar","E"
46801,"Hutchison","D J"
46802,"May","W S"
46803,"Formica","J V"
46804,"Cedergren","R J"
46805,"Levin","M S"
46806,"Gronostajski","R M"
46807,"Yeung","A T"
46808,"Turner","K J"
46809,"Dávila","G"
46810,"Sánchez","F"
46811,"Eccleston","M"
46812,"MacLeod","R A"
46813,"Durham","D R"
46814,"Perry","J J"
46815,"Sayed","I A"
46816,"Kenny","G E"
46817,"Fukushima","D"
46818,"Kim","Y H"
46819,"Oae","S"
46820,"Ariga","N"
46821,"Sone","Y"
46822,"Mukai","J"
46823,"Kukita","T"
46824,"Yokota","Y"
46825,"Misaki","H"
46826,"Kobayashi","O"
46827,"Kauffman","R F"
46828,"McCandliss","R J"
46829,"Poling","M D"
46830,"Ong","S H"
46831,"Agnew","W S"
46832,"Davidson","L F"
46833,"Filip","S J"
46834,"Zuckerman","R S"
46835,"Pastra-Landis","S C"
46836,"Evans","D R"
46837,"Nomiyama","S"
46838,"Jackson","D"
46839,"Monneron","A"
46840,"d'Alayer","J"
46841,"Robinson","J M"
46842,"Carr","K"
46843,"Frölich","J C"
46844,"Mukerjee","H"
46845,"Schmid","R E"
46846,"Washington","J A"
46847,"Cohen","H J"
46848,"Chovaniec","M E"
46849,"Hsu","A F"
46850,"Hennessey","T D"
46851,"Bonesvoll","P"
46852,"Christie","M G"
46853,"Hart","R"
46854,"Angus","K W"
46855,"Devoy","J"
46856,"Patterson","J E"
46857,"Anderson","P H"
46858,"Berrett","S"
46859,"Patterson","D S"
46860,"Baumrucker","C R"
46861,"Pocius","P A"
46862,"Agarwal","D K"
46863,"Seth","P K"
46864,"Christensen","N O"
46865,"Nansen","P"
46866,"Frandsen","F"
46867,"Spratt","D M"
46868,"Nygren","H"
46869,"Shulman","H"
46870,"Witherspoon","R"
46871,"Pierpaoli","W"
46872,"Maestroni","G J"
46873,"Paul","A K"
46874,"Fikrig","S M"
46875,"Phillipp","J C"
46876,"Moel","D I"
46877,"Patterson","S S"
46878,"Bezwoda","W"
46879,"Charlton","R"
46880,"Bothwell","T"
46881,"Torrance","J"
46882,"Mayet","F"
46883,"Lepage","G"
46884,"Fontaine","A"
46885,"Roy","C C"
46886,"Cogswell","N"
46887,"Cantell","K"
46888,"Hirvonen","S"
46889,"Harriman","A E"
46890,"Nevitt","J R"
46891,"Peet","M"
46892,"Haywood","J"
46893,"Zidan","A H"
46894,"Girvin","J P"
46895,"Fried","B"
46896,"Robbins","S H"
46897,"Nelson","P D"
46898,"Suswillo","R R"
46899,"Rogers","R"
46900,"Takai","M"
46901,"Weick","B G"
46902,"Cramer","M B"
46903,"Cates","L A"
46904,"Davies","J A"
46905,"Cholakis","J M"
46906,"Dale","M M"
46907,"Muid","R"
46908,"Lambert","B"
46909,"Godard","C"
46910,"Jacquemin","C"
46911,"Frigeni","V"
46912,"Bruno","F"
46913,"Santini","V"
46914,"MacKay","D"
46915,"Gibson","A"
46916,"Samini","M"
46917,"Shaw","V"
46918,"Tilstone","W J"
46919,"Reavey","P C"
46920,"Szurska","G"
46921,"Pong","S F"
46922,"Graham","L T"
46923,"Chevillard","C"
46924,"Mathieu","M N"
46925,"Barjon","P"
46926,"Chakrabarti","S"
46927,"Belpaire","F M"
46928,"Buckley","G A"
46929,"Heading","C E"
46930,"Moradian","M H"
46931,"Jones","G T"
46932,"Spedding","M"
46933,"Weetman","D F"
46934,"Fildes","F J"
46935,"Oliver","J E"
46936,"Goldsmith","J A"
46937,"Randall","N"
46938,"Ross","S D"
46939,"Hunt","K"
46940,"Kling","M A"
46941,"Manowitz","P"
46942,"Pollack","I W"
46943,"Jafee","R C"
46944,"Cooke","R"
46945,"McCallum","N K"
46946,"Eastwood","M E"
46947,"Moss","G F"
46948,"Neale","M G"
46949,"Bremner","R M"
46950,"Greengrass","P M"
46951,"Morville","M"
46952,"Blackburn","K J"
46953,"Totaro","J A"
46954,"Clineschimidt","B V"
46955,"Knoll","J"
46956,"Illés","P"
46957,"Medzihradszky","K"
46958,"Batten","J"
46959,"Hargis","G W"
46960,"Waki","I"
46961,"Inagaki","J I"
46962,"Shingu","T"
46963,"Chen","C P"
46964,"Ruenitz","P C"
46965,"Bouche","R"
46966,"Draguet-Brughmans","M"
46967,"Flandre","J P"
46968,"Moreaux","C"
46969,"Van Meerssche","M"
46970,"Ivashikiv","E"
46971,"Walkling","W D"
46972,"Bonfilio","A C"
46973,"Jacoby","H I"
46974,"Holmes","D G"
46975,"Cressman","W A"
46976,"Piperno","E"
46977,"Mosher","A H"
46978,"Watson","J R"
46979,"Lawrence","R C"
46980,"Hayes","A W"
46981,"Peres da Costa","C"
46982,"Seriguchi","D G"
46983,"Winstead","M B"
46984,"Ciccarelli","C A"
46985,"Winchell","H S"
46986,"Zavadil","A P"
46987,"Rosin","A J"
46988,"Chiueh","C C"
46989,"Bagolini","C"
46990,"de Witt","P"
46991,"Pacifici","L"
46992,"Ramacci","M T"
46993,"Ogston","S A"
46994,"Ross","P W"
46995,"Stoffel","D"
46996,"Kitani","Y"
46997,"Ogawa","R"
46998,"Kawabata","I"
46999,"Lowy","D R"
47000,"Rands","E"
47001,"Scolnick","E M"
47002,"Jonsson","K"
47003,"Wallace","S"
47004,"Jing","B S"
47005,"Boyle","L E"
47006,"Johnson","D E"
47007,"Noe","H N"
47008,"Patterson","T H"
47009,"Brothers","L R"
47010,"Weber","C H"
47011,"Ball","T P"
47012,"Schuhrke","T D"
47013,"Parrott","T S"
47014,"Goldenberg","D J"
47015,"Slaughter","R L"
47016,"Gerber","G J"
47017,"Farmer","W C"
47018,"Fulkerson","L L"
47019,"Fauman","M A"
47020,"Torisu","R"
47021,"Kaneko","R"
47022,"Klewer","M"
47023,"Raatz","I"
47024,"Sziegoleit","A"
47025,"Tolckmitt","W"
47026,"Terskov","I A"
47027,"Ushakova","S A"
47028,"Parshina","O V"
47029,"Moiseenko","L P"
47030,"Bixler","T J"
47031,"Gardner","T J"
47032,"Flaherty","J T"
47033,"Goldman","R A"
47034,"Gott","V L"
47035,"Bergstrand","R"
47036,"Elmfeldt","D"
47037,"Hjalmarson","A"
47038,"Vedin","J A"
47039,"Wilhelmsson","C"
47040,"Eliasson","K"
47041,"Johnsson","H"
47042,"Kistner","S"
47043,"Lins","L E"
47044,"Odar-Cederlöf","I"
